Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Location of event,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Type of education facility,Attacks on Schools,Attacks on Universities,Military Occupation of Education facility,Arson attack on education facility,Forced Entry into education facility,Damage/Destruction To Ed facility Event,Attacks on Students and Teachers,Educators Killed,Educators Injured,Educators Kidnapped,Educators Arrested,Students Attacked in School,Students Killed,Students Injured,Students Kidnapped,Students Arrested,Sexual Violence Affecting School Age Children,SiND Event ID
1/31/23,Afghanistan,AFG,Panjshir Province,35.64331725,70.0032581,"(3) District, Communicipality or Commune ",Education Building ,Other,Islamic Emirate of Afghanistan,Arson,Secondary School,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,56696
1/30/23,Ukraine,UKR,Kherson Oblast,46.29757075,32.2979329,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Not Applicable: No Direct Violence,Pre-School,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,38184
1/30/23,Mali,MLI,Gao,15.8171581,0.3250818,(2) 25 km Precision ,Education Building ,No Information,No Information,Hand Grenade,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,46995
1/30/23,Syria,SYR,Deir Ezzor Governorate,35.3333335,40.1499999,"(3) District, Communicipality or Commune ",Home,No Information,No Information,Unspecified Explosive,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37628
1/29/23,Myanmar,MMR,Sagaing Region,22.685286,95.321213,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Arson,School: No Further Details,1,0,0,1,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,39356
1/29/23,Ukraine,UKR,Kherson Oblast,46.6412644,32.625794,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36986
1/28/23,Ukraine,UKR,Kherson Oblast,46.74300742,33.35709953,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36974
1/25/23,Ukraine,UKR,Donetsk Oblast,48.59232053,37.96476959,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Artillery,Secondary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36959
1/24/23,DRC,COD,North Kivu,-1.666468214,29.22573562,"(3) District, Communicipality or Commune ",Unspecified Location,No Information,No Information,No Information on the Weapon Used,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37644
1/24/23,Somalia,SOM,Banaadir,2.0349312,45.3419183,"(3) District, Communicipality or Commune ",Education Building ,NSA,Al-Shabaab,Mortar,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,2,0,2,0,0,0,64091
1/24/23,DRC,COD,North Kivu,-1.6762222,28.8562222,(2) 25 km Precision ,Education Building ,No Information,No Information,Hand Grenade,Primary School,1,0,0,0,0,1,TRUE,0,0,0,0,4,0,4,0,0,0,37574
1/24/23,Ukraine,UKR,Kherson Oblast,46.6412644,32.625794,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36938
1/24/23,Puntland,SOM,Banaadir,2.0349312,45.3419183,(2) 25 km Precision ,Education Building ,NSA,Al-Shabaab,Mortar,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,11,1,10,0,0,0,37578
1/23/23,Iraq,IRQ,Dhi Qar Governorate,31.7182891,46.1071839,(2) 25 km Precision ,Education Building ,No Information,No Information,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37678
1/23/23,Burkina Faso,BFA,East,12.50674915,1.451867449,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37638
1/23/23,Mali,MLI,Ségou Region,13.4142438,-6.5968894,(2) 25 km Precision ,Unspecified Location,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,46997
1/22/23,Ukraine,UKR,Kherson Oblast,46.6260908,32.7220187,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,61658
1/22/23,Yemen,YEM,Ta'izz Governorate,13.56990661,44.0180724,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,61194
1/21/23,Burkina Faso,BFA,Boucle du Mouhoun,12.6601581,-2.98851799,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,1,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,37639
1/21/23,Myanmar,MMR,Kayin State,17.18277906,97.71241965,"(4) Province, State, Governorate ",Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37580
1/21/23,Nigeria,NGA,Nasarawa State,8.383333,8.35,(2) 25 km Precision ,Education Building ,Criminal,Unidentified Armed Actor,Firearms,Primary School,1,0,0,0,1,0,TRUE,0,0,0,0,6,0,0,6,0,0,37651
1/20/23,Nigeria,NGA,Anambra State,6.246093498,7.119657962,(2) 25 km Precision ,Education Building ,Criminal,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,37374
1/20/23,Yemen,YEM,Sana'a Governorate,15.2735871,44.42596436,"(4) Province, State, Governorate ",Education Building ,NSA,Shia al-Houthi rebels,Firearms,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,1,0,1,0,0,0,0,0,37688
1/20/23,Nigeria,NGA,Nasarawa State,8.383333,8.35,(2) 25 km Precision ,Education Building ,Criminal,Unidentified Armed Actor,Firearms,Primary School,1,0,0,0,1,0,TRUE,0,0,0,0,6,0,0,6,0,0,37649
1/19/23,OPT,PSE,West Bank,0,0,censored,Home,Host Government: Military,Israeli Defence Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,36929
1/19/23,Ukraine,UKR,Donetsk Oblast,48.7389415,37.5843812,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37627
1/19/23,Ukraine,UKR,Donetsk Oblast,48.5873911,37.8373367,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37626
1/18/23,Ukraine,UKR,Kharkiv Oblast,50.286755,36.944977,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Rocket,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,39493
1/18/23,Ukraine,UKR,Kyiv Oblast,50.5111168,30.7900482,"(3) District, Communicipality or Commune ",Education Building ,Other,Armed Forces of Ukraine,Not Applicable: No Direct Violence,Pre-School,1,0,0,0,0,1,TRUE,0,0,0,0,3,3,0,0,0,0,37676
1/17/23,Ukraine,UKR,Kharkiv Oblast,49.7129295,37.6135028,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,Secondary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37623
1/16/23,Ukraine,UKR,Kherson Oblast,46.6412644,32.625794,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37621
1/16/23,Ukraine,UKR,Kherson Oblast,46.6412644,32.625794,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Aerial Bomb: Drone,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36793
1/16/23,Niger,NER,Tillabéri Region,13.1209008,1.7419745,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37648
1/16/23,Niger,NER,Tillabéri Region,14.2090125,1.4546006,"(3) District, Communicipality or Commune ",Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37647
1/15/23,DRC,COD,Ituri,2.101522202,29.05506179,(2) 25 km Precision ,Unspecified Location,NSA,Coalition of Congolese Democrats (Armed Wing),Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37642
1/13/23,Turkey,TUR,Eastern Anatolia Region,38.5123112,43.3752824,(2) 25 km Precision ,Education Building ,Police,National Intelligence Organisation (Turkey),Firearms,University,0,1,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,7,0,61876
1/12/23,Colombia,COL,RAP Pacífico,3.891657549,-77.05255395,(2) 25 km Precision ,Education Building ,Other,Armed Forces of Colombia,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,61812
1/12/23,Myanmar,MMR,Kayin State,18.0623123,97.45696445,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,39047
1/12/23,Myanmar,MMR,Kayin State,18.06492352,97.44049289,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Aerial Bomb: Plane,Secondary School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37502
1/12/23,Mali,MLI,Mopti,13.9364404,-3.1631484,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,37646
1/11/23,Yemen,YEM,Ibb Governorate,14.14204805,44.13894656,"(4) Province, State, Governorate ",Education Building ,Criminal,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37687
1/11/23,PNG,PNG,Highlands Region,-5.3847357,142.4931527,"(3) District, Communicipality or Commune ",Private Travel,NSA,Militia,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37674
1/10/23,Philippines,PHL,Central Visayas,10.2931062,123.9020773,"(3) District, Communicipality or Commune ",Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,2,0,0,0,0,0,0,0,64097
1/9/23,Mali,MLI,Koulikoro,12.1327203,-6.6372336,(2) 25 km Precision ,Unspecified Location,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,37645
1/8/23,Syria,SYR,Aleppo Governorate,36.3711098,37.5143955,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Unspecified IED,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,62934
1/8/23,Ukraine,UKR,Donetsk Oblast,48.7389415,37.5843812,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,University,0,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,61423
1/7/23,Yemen,YEM,Lahij Governorate,13.166667,44.583333,(2) 25 km Precision ,Education Building ,Vigilante,Southern Movement,Firearms,Secondary School,1,0,0,0,1,0,TRUE,0,1,0,0,3,0,0,2,0,0,37686
1/7/23,Syria,SYR,Aleppo Governorate,36.470267,37.0954454,(2) 25 km Precision ,On Way To or From School,NSA,Syrian Democratic Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,1,0,37685
1/6/23,South Africa,ZAF,Free State,-29.116395,26.215496,(2) 25 km Precision ,Education Building ,No Information,No Information,Arson,Primary School,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37579
1/6/23,Burkina Faso,BFA,Central-East,11.5017863,-0.325139531,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,56185
1/6/23,Burkina Faso,BFA,Central-East,11.5017863,-0.325139531,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37637
1/4/23,Ukraine,UKR,Dnipropetrovsk Oblast,47.58552143,34.37467575,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Rocket,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,39498
1/4/23,Syria,SYR,Daraa Governorate,32.6224342,36.1109696,"(3) District, Communicipality or Commune ",Unspecified Location,Criminal,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37680
1/4/23,Cameroon,CMR,Littoral,4.0429408,9.706203,"(3) District, Communicipality or Commune ",Home,NSA,Unidentified Armed Actor,Knife,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37640
1/3/23,Burkina Faso,BFA,Boucle du Mouhoun,13.0690536,-3.0695369,(2) 25 km Precision ,Unspecified Location,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37636
1/2/23,Mali,MLI,Koulikoro,12.7386184,-7.2881166,(2) 25 km Precision ,Unspecified Location,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,36565
1/2/23,Burkina Faso,BFA,Central-South,11.4606938,-0.936902564,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,37634
1/1/23,Benin,BEN,Alibori Department,10.9756038,3.6418712,(2) 25 km Precision ,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,0,0,0,0,0,0,0,37631
1/1/23,Ukraine,UKR,Kherson Oblast,46.54351346,33.40787888,"(4) Province, State, Governorate ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,37618
1/1/23,Syria,SYR,Deir Ezzor Governorate,34.8072222,40.65,(2) 25 km Precision ,Unspecified Location,Police,Syrian Public Security Police,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,37679
1/1/23,Ukraine,UKR,Luhansk Oblast,48.6252414,38.5372813,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,1,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,36611
12/28/22,Burkina Faso,BFA,Sahel,13.987507,-0.044078,(2) 25 km Precision ,Education Building ,NSA,Islamic State of the Greater Sahara,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36733
12/28/22,Yemen,YEM,Amanat Al Asimah,15.3538569,44.2058841,"(3) District, Communicipality or Commune ",Education Building ,No Information,No Information,Hand Grenade,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,61417
12/27/22,Kenya,KEN,Turkana County,1.999105983,36.08982826,"(4) Province, State, Governorate ",Education Building ,NSA,Unidentified Armed Actor,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36483
12/26/22,Burkina Faso,BFA,Sahel,14.0327651,-0.0348286,(2) 25 km Precision ,Education Building ,NSA,Islamic State,Firearms,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,4,0,4,0,0,0,0,0,36732
12/25/22,Yemen,YEM,Raymah Governorate,14.530752,43.683287,(2) 25 km Precision ,Education Building ,NSA,Shia al-Houthi rebels,Arson,School: No Further Details,1,0,0,1,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,36769
12/23/22,Burkina Faso,BFA,Sahel,13.99508,-0.099207582,"(3) District, Communicipality or Commune ",Education Building ,NSA,Islamic State of the Greater Sahara,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36731
12/23/22,Ukraine,UKR,Kherson Oblast,46.6412644,32.625794,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,"Pre-School, School: No Further Details",1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36514
12/22/22,Ukraine,UKR,Donetsk Oblast,48.7389415,37.5843812,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36757
12/22/22,Iraq,IRQ,Kirkuk Governorate,35.23664622,44.03320313,"(4) Province, State, Governorate ",Education Building ,No Information,No Information,Hand Grenade,School: No Further Details,1,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,36761
12/22/22,Burkina Faso,BFA,Sahel,13.99508,-0.099207582,"(3) District, Communicipality or Commune ",Education Building ,NSA,Islamic State of the Greater Sahara,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36730
12/21/22,Iraq,IRQ,Dhi Qar Governorate,31.7182891,46.1071839,(2) 25 km Precision ,Education Building ,Other,Tribesmen,Arson,School: No Further Details,1,0,0,0,1,0,TRUE,0,0,0,0,0,0,0,0,0,0,36759
12/21/22,Ethiopia,ETH,Oromia Region,9.6514595,38.8510611,(2) 25 km Precision ,Unspecified Location,NSA,Fano,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,5,0,0,0,0,0,0,0,36736
12/21/22,Cameroon,CMR,Far-North,12.0409551,14.83983601,"(3) District, Communicipality or Commune ",Unspecified Location,NSA,"Boko Haram, Islamic State West Africa Province",Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,36735
12/21/22,Ukraine,UKR,Donetsk Oblast,48.7476967,37.42751752,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36756
12/20/22,Iran,IRN,Kermanshah Province,34.86174285,46.32523135,(2) 25 km Precision ,Education Building ,Police,Law Enforcement Forces of Islamic Republic of Iran,Firearms,Secondary School,1,0,0,0,1,0,TRUE,0,0,0,1,0,0,0,0,0,0,36763
12/20/22,Ukraine,UKR,Kherson Oblast,47.22458128,33.8794323,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Rocket,"School: No Further Details, University",1,1,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36130
12/20/22,Burkina Faso,BFA,North,13.59429385,-2.524951256,"(3) District, Communicipality or Commune ",Other,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,1,0,0,0,0,0,0,0,36729
12/19/22,Ukraine,UKR,Zaporizhia Oblast,46.8467267,35.3827281,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Unspecified IED,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,36755
12/18/22,Ukraine,UKR,Zaporizhia Oblast,46.8467267,35.3827281,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Firearms,School: No Further Details,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,36753
12/17/22,Ukraine,UKR,Kherson Oblast,46.69260682,32.57857957,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Mortar,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36571
12/15/22,Iraq,IRQ,Diyala Governorate,33.887859,44.539832,(2) 25 km Precision ,Unspecified Location,No Information,No Information,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,1,0,1,0,0,0,0,0,0,0,36758
12/15/22,Syria,SYR,Aleppo Governorate,36.5083795,36.870089,"(3) District, Communicipality or Commune ",Unspecified Location,Donor Government,Government of Turkey,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,36767
12/13/22,Ukraine,UKR,Donetsk Oblast,48.7389415,37.5843812,"(3) District, Communicipality or Commune ",Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Missile,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,1,0,0,0,0,0,36746
12/12/22,Burkina Faso,BFA,East,12.1450627,1.760302522,"(3) District, Communicipality or Commune ",Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36697
12/12/22,Ukraine,UKR,Kherson Oblast,46.6260908,32.7220187,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Shelling,Pre-School,1,0,0,0,0,1,TRUE,0,0,0,0,3,0,1,0,0,0,36745
12/12/22,Yemen,YEM,Aden Governorate,12.789585,45.028504,"(3) District, Communicipality or Commune ",Home,NSA,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,36768
12/8/22,Yemen,YEM,Shabwah Governorate,14.5277354,46.8453776,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,0,0,TRUE,0,0,0,0,2,0,0,2,0,0,61195
12/8/22,OPT,PSE,West Bank,0,0,censored,Education Building ,Police,Israeli police,Firearms,Secondary School,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,36766
12/7/22,Myanmar,MMR,Yangon,16.9532724,96.0795114,(2) 25 km Precision ,Unspecified Location,Other,Myanmar Armed Forces,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,36744
12/6/22,Ukraine,UKR,Sumy Oblast,51.14225914,34.77176063,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Mortar,Pre-School,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,38521
12/6/22,Burkina Faso,BFA,Central-North,13.4842434,-0.3270522,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,School: No Further Details,1,0,0,1,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36696
12/6/22,Myanmar,MMR,Kayin State,16.55459447,98.23151067,(2) 25 km Precision ,Education Building ,Other,Myanmar Armed Forces,Artillery,Primary School,1,0,0,0,0,1,TRUE,0,1,0,0,2,0,1,0,0,0,36743
12/6/22,Syria,SYR,Ar-Raqqah Governorate,36.014116,38.88542175,"(4) Province, State, Governorate ",Education Building ,No Information,No Information,Arson,Primary School,1,0,0,0,0,1,TRUE,0,0,0,0,11,0,11,0,0,0,37684
12/5/22,OPT,PSE,West Bank,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,0,0,0,0,0,0,66067
12/5/22,OPT,PSE,West Bank,0,0,censored,Education Building ,Police,Israeli police,Arson,Pre-School,1,0,0,1,1,1,FALSE,0,0,0,0,0,0,0,0,0,0,36765
12/4/22,Burkina Faso,BFA,Central-East,11.25215,-0.303115,(2) 25 km Precision ,Unspecified Location,NSA,Jama'at Nasr al-Islam wal Muslimin,Arson,Not Applicable,0,0,0,0,0,0,FALSE,5,0,0,0,0,0,0,0,0,0,36687
12/3/22,Afghanistan,AFG,Khost Province,33.39475922,69.80717506,"(4) Province, State, Governorate ",Unspecified Location,Police,Islamic Emirate of Afghanistan,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,1,0,0,0,0,0,0,36738
12/2/22,Afghanistan,AFG,Kabul Province,34.5260109,69.1776838,"(3) District, Communicipality or Commune ",Unspecified Location,Police,Islamic Emirate of Afghanistan,No Information on the Weapon Used,Not Applicable,0,0,0,0,0,0,FALSE,1,0,0,1,0,0,0,0,0,0,36739
12/1/22,OPT,PSE,West Bank,0,0,censored,Education Building ,Host Government: Military,Israeli Defence Forces,Firearms,School: No Further Details,1,0,0,0,0,0,TRUE,0,0,0,2,0,0,0,0,0,0,65969
12/1/22,Burkina Faso,BFA,Central-West,11.3015111,-2.593471473,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,36683
11/30/22,Colombia,COL,RAP Pacífico,2.8438981,-76.84888197,(2) 25 km Precision ,Education Building ,NSA,Unidentified Armed Actor,Firearms,School: No Further Details,1,0,0,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,61810
11/30/22,Syria,SYR,Damascus Governorate,33.4946919,36.23965292,"(3) District, Communicipality or Commune ",Education Building ,NSA,Unidentified Armed Actor,Firearms,University,0,1,0,0,1,0,TRUE,1,0,0,0,1,0,0,0,0,0,36685
11/30/22,Afghanistan,AFG,Samangan Province,36.2730673,68.0218455,(2) 25 km Precision ,Education Building ,No Information,No Information,Unspecified Explosive,School: No Further Details,1,0,0,0,0,1,TRUE,0,0,0,0,32,20,12,0,0,0,56068
11/30/22,Ukraine,UKR,Sumy Oblast,51.767231,34.06345,(2) 25 km Precision ,Education Building ,Foreign Forces - Military,Armed Forces of the Russian Federation,Mortar,School: No Further Details,1,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,0,0,0,36142
11/27/22,Syria,SYR,Daraa Governorate,32.7480159,36.2999989,(2) 25 km Precision ,Home,Criminal,Unidentified Armed Actor,Firearms,Not Applicable,0,0,0,0,0,0,FALSE,0,1,0,0,0,0,0,0,0,0,36684
11/26/22,Nigeria,NGA,Lagos State,6.6402067,3.524484201,(2) 25 km Precision ,On Way To or From School,No Information,No Information,Knife,Not Applicable,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,1,0,0,36280
11/25/22,Burkina Faso,BFA,Waterfalls,10.1641358,-4.9010879,(2) 25 km Precision ,Education Building ,NSA,Jama'at Nasr al-Islam wal Muslimin,Firearms,School: No Further Details,1,0,1,0,1,0,FALSE,0,0,0,0,0,0,0,0,0,0,36192
